;t1_buy;t2_buy;t3_buy;t1_prom;t2_prom;t3_prom;p_no_prom_x;p_prom_x;prom;logit_prob
2234;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
2253;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
2353;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
2419;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
2430;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
2473;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
2609;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
2629;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
2672;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
2687;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
2889;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
2915;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
2982;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
2986;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
3075;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3093;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3158;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3174;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
3190;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3244;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
3299;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
3517;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3588;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3665;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3740;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3885;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
3941;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
3969;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4225;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4312;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4330;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4337;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4455;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
4572;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
4594;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
4665;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
4670;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4723;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
4756;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4829;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4838;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4850;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
4859;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
4936;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5066;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5076;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5111;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5333;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5358;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5388;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5401;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5571;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5657;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5675;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5707;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5710;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5712;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5717;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5831;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5914;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
5948;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5967;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
5992;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6008;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
6098;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6224;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
6297;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6354;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
6385;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
6421;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6534;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6644;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6692;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6727;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
6761;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6834;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6857;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
6871;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6883;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6892;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
6896;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
6928;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
6930;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7024;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7063;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7071;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
7105;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
7152;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7183;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
7199;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
7308;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7323;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7377;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7412;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7443;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7528;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7689;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
7747;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7788;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
7832;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7904;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
7907;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
8096;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
8256;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
8265;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
8452;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
8481;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
8571;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
8801;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
8850;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
8860;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
8951;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9072;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9077;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
9091;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9136;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9243;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9260;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
9323;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9431;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9767;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
9786;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
9796;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
9836;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
9890;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9915;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9929;1;1;0;1;0;0;0,6;0,6354376770478641;1;0,9920860459284515
9945;1;1;0;1;0;0;0,6;0,6354376770478641;0;0,9102475940340435
60;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
113;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
143;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
182;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
204;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
331;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
491;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
509;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
544;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
662;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
726;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
750;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
811;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
820;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
863;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
894;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
935;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
968;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
1036;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1176;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1270;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1399;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
1432;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
1441;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
1497;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1519;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1620;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1624;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1728;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
1743;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1795;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
1850;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
1926;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
1938;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
2004;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
2034;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
2117;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
2179;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
2208;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
2251;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
2469;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
2529;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
2660;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
2785;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
2814;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
2893;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
2906;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
3230;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
3313;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
3324;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
3337;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
3345;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
3481;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
3483;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
3569;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
3770;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
3842;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
3861;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
4011;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
4075;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
4200;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
4207;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
4235;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
4368;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
4395;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
4577;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
4585;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
4691;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
4718;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
4757;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
4799;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
4808;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
4880;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
4966;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
5007;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
5016;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
5098;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
5197;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
5206;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
5213;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
5244;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
5480;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
5550;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
5959;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6018;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6052;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
6071;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
6226;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6264;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
6324;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6494;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6508;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6533;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6609;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6641;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
6693;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
6830;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
6835;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
6869;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
7005;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
7221;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
7297;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
7444;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
7571;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
7602;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
7692;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
7698;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
7785;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
7789;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
7820;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
7842;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
7870;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
7871;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
7969;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
8023;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
8197;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
8307;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
8328;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
8339;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
8345;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
8359;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
8380;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
8451;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
8584;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
8603;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
8622;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
8665;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
8750;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
8794;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
8877;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
9033;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9051;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9069;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
9081;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9128;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9195;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9242;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
9273;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
9298;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
9374;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9507;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
9590;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9682;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9733;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9859;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9916;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
9934;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;1;0,12169343599029919
9990;1;1;0;1;0;1;0,5249999999999999;0,5478593989732252;0;0,7240900499539341
47;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
107;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
147;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
192;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
244;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
264;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
306;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
327;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
334;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
399;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
419;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
592;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
593;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
618;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
633;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
636;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
695;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
702;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
706;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
743;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
865;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
866;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
936;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
996;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1012;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
1029;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1098;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
1100;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1167;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1228;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1297;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1298;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1315;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
1335;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
1450;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
1499;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1600;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
1651;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
1824;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
1831;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
2161;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
2177;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
2584;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
2589;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
2685;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
2690;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
2825;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
2981;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
3046;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3073;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3084;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3086;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3202;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
3281;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3292;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
3330;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3601;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3678;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3705;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
3781;1;1;0;1;1;0;0,7;0,7925193428992049;1;0,9910522426489227
3893;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
3901;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
3902;1;1;0;1;1;0;0,7;0,7925193428992049;0;0,3600818367515875
